File,Model,sMAPE,MASE,MAE,RMSE,Execution Time
Financial District_Lyft_Lux Black XL.csv,ETS,6.705744821300944,0.801344123046336,2.400421343283627,3.0810675641100427,0.007002115249633789
Financial District_Lyft_Lux Black.csv,ARIMA,7.905319780324375,0.7026774508269694,2.000486319473627,2.475879588603961,0.1009986400604248
Financial District_Lyft_Lux Black.csv,SES,7.849651581345718,0.6977570524670486,1.9864782001099024,2.4625429088726385,0.004000663757324219
Financial District_Lyft_Lux Black.csv,TBATS,7.950753395450176,0.7066813262312833,2.011885145438201,2.4887637683321695,19.148859977722168
Financial District_Lyft_Lux Black.csv,ETS,7.915645074140178,0.7035882662185204,2.003079363733436,2.4785060809564126,0.005000114440917969
Financial District_Lyft_Lux.csv,ARIMA,9.021630960816966,0.7400215519423077,1.7804193974284452,2.374903307909316,0.08499598503112793
Financial District_Lyft_Lux.csv,SES,9.0220437508353,0.7399828272141502,1.7803262295240907,2.3448757167180476,0.0029997825622558594
Financial District_Lyft_Lux.csv,TBATS,9.061841626236989,0.7432763318513178,1.7882500792094724,2.4094549957450857,13.362340211868286
Financial District_Lyft_Lux.csv,ETS,9.0217487966017,0.7399828272141502,1.7803262295240907,2.354718302649275,0.006016731262207031
Financial District_Lyft_Lyft XL.csv,ARIMA,10.054128028935864,0.740770882993335,1.670931732281976,2.0648028996422685,0.12296223640441895
Financial District_Lyft_Lyft XL.csv,SES,10.221134614594174,0.7528811276350723,1.6982483999887419,2.1113501369396377,0.003998994827270508
Financial District_Lyft_Lyft XL.csv,TBATS,10.113631267989636,0.7451103360007119,1.6807200891103011,2.083917164891545,9.607446193695068
Financial District_Lyft_Lyft XL.csv,ETS,10.054026861390957,0.7407634516792593,1.6709149697191015,2.06475324071862,0.0049631595611572266
Financial District_Lyft_Lyft.csv,ARIMA,7.450889657613982,0.662411861861984,0.7698195922640438,0.9889565824462697,0.1181488037109375
Financial District_Lyft_Lyft.csv,SES,7.48569888146013,0.6654701934620206,0.7733738214693159,0.9936796893341927,0.0030002593994140625
Financial District_Lyft_Lyft.csv,TBATS,7.432260094381318,0.6607700894722875,0.7679116123132111,0.9855761067552322,25.835014820098877
Financial District_Lyft_Lyft.csv,ETS,7.45137723854267,0.6624547413780807,0.7698694245413603,0.9890169866804909,0.004000425338745117
Financial District_Lyft_Shared.csv,ARIMA,11.218332778991758,0.75227921469639,0.6988539655162785,0.8526994641015103,0.08799457550048828
Financial District_Lyft_Shared.csv,SES,10.920720585068697,0.732365678861023,0.6803546460958778,0.8587414621848998,0.004006385803222656
Financial District_Lyft_Shared.csv,TBATS,11.091357916939685,0.7437095011750298,0.6908928545873289,0.8518959545729325,10.420822858810425
Financial District_Lyft_Shared.csv,ETS,11.4934620942057,0.7710652172449873,0.7163058266348723,0.8596345153333239,0.0060002803802490234
Financial District_Uber_Black SUV.csv,ARIMA,6.351326466181425,0.7949389914733326,2.1691573453532493,2.7523903170211814,0.09399843215942383
Financial District_Uber_Black SUV.csv,SES,6.346007126293274,0.7942749817495488,2.1673454559061587,2.7450202652194933,0.0030078887939453125
Financial District_Uber_Black SUV.csv,TBATS,6.354536715921546,0.7953397570639508,2.1702509181103777,2.7574605392759213,11.682400703430176
Financial District_Uber_Black SUV.csv,ETS,6.352387350368176,0.795071429362371,2.169518729840477,2.7540162461762225,0.004000425338745117
Financial District_Uber_Black.csv,ARIMA,9.907389568483726,0.8121143046016436,2.29443615845029,2.878111768661021,0.044999122619628906
Financial District_Uber_Black.csv,SES,9.926483868945473,0.8136664018032232,2.2988212406001245,2.87411273716662,0.002992868423461914
Financial District_Uber_Black.csv,TBATS,9.90812907735927,0.8121554060888155,2.2945522809441297,2.8746481648178417,14.112298488616943
Financial District_Uber_Black.csv,ETS,9.89689865684841,0.8112598336293255,2.2920220535833717,2.877489116766841,0.007002592086791992
Financial District_Uber_UberPool.csv,ARIMA,9.307060771627038,0.7802833000612454,0.8753766343111586,1.065144546932781,0.18300151824951172
Financial District_Uber_UberPool.csv,SES,9.294392620976941,0.7792223504872446,0.8741863865291163,1.0646824047432175,0.0040013790130615234
Financial District_Uber_UberPool.csv,TBATS,9.36135026233196,0.7848254715203522,0.8804723614195372,1.0679667323727962,12.90651822090149
Financial District_Uber_UberPool.csv,ETS,9.305628113674832,0.7801633500146923,0.8752420659203847,1.065083957560304,0.003000020980834961
Financial District_Uber_UberX.csv,ARIMA,9.383722730210415,0.8573763814098112,1.0138241962105303,1.2810098194010486,0.07190227508544922
Financial District_Uber_UberX.csv,SES,9.416691997097235,0.8603602038404298,1.017352484886249,1.2891195154270532,0.004998445510864258
Financial District_Uber_UberX.csv,TBATS,9.403792726827199,0.8591928623501708,1.0159721353994589,1.2855789554853274,13.645490646362305
Financial District_Uber_UberX.csv,ETS,9.371834868640324,0.8562983612008532,1.0125494667036965,1.2785090488067958,0.0060329437255859375
Financial District_Uber_UberXL.csv,ARIMA,10.69129221772704,0.7772091727647981,1.8360077943870476,2.2977541052642234,0.06200003623962402
Financial District_Uber_UberXL.csv,SES,10.65948453357698,0.7749158546802888,1.8305902697029406,2.292297149686015,0.0029993057250976562
Financial District_Uber_UberXL.csv,TBATS,10.69095867156276,0.7773264632115927,1.8362848706003354,2.299595197438056,11.983895778656006
Financial District_Uber_UberXL.csv,ETS,10.652949699861619,0.7744446400179893,1.82947711532555,2.291286905534723,0.004995822906494141
Financial District_Uber_WAV.csv,ARIMA,7.976754288956865,0.745051399197322,0.8401082443479205,1.012318588505881,0.05625748634338379
Financial District_Uber_WAV.csv,SES,7.97303686644045,0.7447016580270452,0.839713881702801,1.0123733122252057,0.0019996166229248047
Financial District_Uber_WAV.csv,TBATS,7.977265192046149,0.7450959408270489,0.8401584687893356,1.0136508905960817,11.706937789916992
Financial District_Uber_WAV.csv,ETS,7.978639523041298,0.7452325805776728,0.8403125416239461,1.0127335907901718,0.004007101058959961
Haymarket Square_Lyft_Lux Black XL.csv,ARIMA,1.9376335582072328,0.6907255798310555,0.5372333140574638,0.6625220455573234,0.08998274803161621
Haymarket Square_Lyft_Lux Black XL.csv,SES,2.3532593164834923,0.84029060705881,0.6535621682231288,0.7859758506372527,0.003025531768798828
Haymarket Square_Lyft_Lux Black XL.csv,TBATS,1.9239064906190817,0.6858201538067759,0.5334179663175812,0.6606016848687178,16.559734106063843
Haymarket Square_Lyft_Lux Black XL.csv,ETS,1.9236736115038757,0.6857369551095678,0.5333532559418089,0.6605681634065445,0.00496983528137207
Haymarket Square_Lyft_Lux Black.csv,ARIMA,3.556705915117103,0.7928513608986414,0.6402461437063278,0.8006065711097963,0.08896708488464355
Haymarket Square_Lyft_Lux Black.csv,SES,3.5180663420529603,0.7842519838698222,0.6333019442604974,0.798731648187288,0.003000497817993164
Haymarket Square_Lyft_Lux Black.csv,TBATS,3.537894333797362,0.7886623211086474,0.6368633954338948,0.7995161502838304,10.719637155532837
Haymarket Square_Lyft_Lux Black.csv,ETS,3.517645075334832,0.7841583441309506,0.6332263279663635,0.798719456062705,0.005033016204833984
Haymarket Square_Lyft_Lux.csv,ARIMA,5.016673587642777,0.7696311842397943,0.6692297547722356,0.8365651828100406,0.06970787048339844
Haymarket Square_Lyft_Lux.csv,SES,5.074402932698532,0.7783933069799671,0.6768488239741705,0.8305496314456371,0.003007173538208008
Haymarket Square_Lyft_Lux.csv,TBATS,4.999681039776753,0.7670800664238014,0.6670114403570285,0.8454409171486342,10.15783977508545
Haymarket Square_Lyft_Lux.csv,ETS,5.001880531044871,0.7674234060827267,0.6673099900006129,0.8508912564378812,0.006001472473144531
Haymarket Square_Lyft_Lyft XL.csv,ARIMA,5.634062516308334,0.8100498781532479,0.6435498806037486,0.7987224183645937,0.08899188041687012
Haymarket Square_Lyft_Lyft XL.csv,SES,5.641686915143932,0.8111600110890997,0.6444318336014461,0.799394629786157,0.0029985904693603516
Haymarket Square_Lyft_Lyft XL.csv,TBATS,5.6133044296136685,0.80702598598256,0.6411475279858563,0.7960718682604884,11.464918613433838
Haymarket Square_Lyft_Lyft XL.csv,ETS,5.562265604525562,0.799622503059509,0.6352657783804573,0.7918825322326507,0.004033088684082031
Haymarket Square_Lyft_Lyft.csv,ARIMA,4.4443846022336935,0.890585918179133,0.3419983087802405,0.42952587245132695,0.08125066757202148
Haymarket Square_Lyft_Lyft.csv,SES,4.415673736030773,0.8849525552078347,0.3398350131682143,0.42607611345895086,0.0030050277709960938
Haymarket Square_Lyft_Lyft.csv,TBATS,4.1980832741478995,0.8420264116780379,0.3233507322134199,0.4021329752523836,11.268609762191772
Haymarket Square_Lyft_Lyft.csv,ETS,4.410726129752106,0.8839811973128529,0.3394619972126248,0.42550361730491787,0.005041837692260742
Haymarket Square_Lyft_Shared.csv,ARIMA,7.959159398898907,0.7689611235297742,0.3654428866652916,0.45130256524907053,0.12508678436279297
Haymarket Square_Lyft_Shared.csv,SES,7.953874542945995,0.7684512578216964,0.365200576891143,0.4512745256707104,0.002995729446411133
Haymarket Square_Lyft_Shared.csv,TBATS,7.975856934001231,0.7705662151713544,0.36620569417910825,0.4508493818140647,11.077953338623047
Haymarket Square_Lyft_Shared.csv,ETS,7.959701658019491,0.769013452215322,0.36546775547246124,0.4513054745727976,0.0050144195556640625
Haymarket Square_Uber_Black SUV.csv,ARIMA,1.5774195660316626,0.84674473862784,0.435872796495392,0.5859292539259574,0.1316242218017578
Haymarket Square_Uber_Black SUV.csv,SES,1.8025271697456053,0.9675156795695704,0.4980411990401269,0.6223930442944015,0.0030002593994140625
Haymarket Square_Uber_Black SUV.csv,TBATS,1.5294837757693371,0.8211520838277612,0.4226986467090838,0.5862580917081421,18.706279039382935
Haymarket Square_Uber_Black SUV.csv,ETS,1.5586864315628135,0.8367362088561896,0.4307207764575161,0.5853417213624452,0.003958225250244141
Haymarket Square_Uber_Black.csv,ARIMA,3.5356314275370995,0.8702751984209274,0.6008683346858622,0.7753566624940634,0.12999820709228516
Haymarket Square_Uber_Black.csv,SES,3.5282795895484416,0.8684710677118589,0.5996226999525267,0.7722160694511949,0.0030057430267333984
Haymarket Square_Uber_Black.csv,TBATS,3.553043620003027,0.8745198420714412,0.6037989846299797,0.7780295183135858,10.074831247329712
Haymarket Square_Uber_Black.csv,ETS,3.537346451128957,0.8706954656606395,0.6011585018386284,0.7763120344629667,0.005035877227783203
Haymarket Square_Uber_UberPool.csv,ARIMA,4.510890049737604,0.6787138111582373,0.34148314870509583,0.4064026226744734,0.10548949241638184
Haymarket Square_Uber_UberPool.csv,SES,4.651896714173378,0.7002941073370343,0.35234090254474193,0.4178362420564351,0.001997709274291992
Haymarket Square_Uber_UberPool.csv,TBATS,4.393394942194512,0.660810366647675,0.3324753393698171,0.3981970672121254,10.637368440628052
Haymarket Square_Uber_UberPool.csv,ETS,4.5077819725032136,0.6782392570612382,0.34124438499554705,0.4061629605161976,0.004998445510864258
Haymarket Square_Uber_UberX.csv,ARIMA,3.70647012924629,0.6543576011185979,0.3013857711064711,0.37663780180412443,0.11600232124328613
Haymarket Square_Uber_UberX.csv,SES,3.703885309269684,0.6538991156073423,0.3011746006255067,0.37625037315287163,0.0030024051666259766
Haymarket Square_Uber_UberX.csv,TBATS,3.705681008813781,0.6542164297053988,0.30132075000004177,0.3762975293639581,12.116154909133911
Haymarket Square_Uber_UberX.csv,ETS,3.7054565807819184,0.6541779516640576,0.3013030276810216,0.3765636495395744,0.003996849060058594
Haymarket Square_Uber_UberXL.csv,ARIMA,4.9509640724819475,0.6704760579275317,0.6061595497911755,0.8365348721853875,0.09676837921142578
Haymarket Square_Uber_UberXL.csv,SES,4.985692224273584,0.6751880645294279,0.6104195494834048,0.8387400187961974,0.0030083656311035156
Haymarket Square_Uber_UberXL.csv,TBATS,4.986833986996193,0.6753430634162721,0.6105596798495182,0.8388151867614984,14.073969602584839
Haymarket Square_Uber_UberXL.csv,ETS,4.868549047385187,0.6593135508898714,0.5960678244260613,0.8316689519250643,0.005980730056762695
Haymarket Square_Uber_WAV.csv,ARIMA,4.066723193328949,0.7595959400133252,0.3315669281986753,0.42335151774853796,0.11100006103515625
Haymarket Square_Uber_WAV.csv,SES,4.065594964278658,0.7593786656684243,0.3314720870030866,0.421993504810224,0.0030012130737304688
Haymarket Square_Uber_WAV.csv,TBATS,4.062172466292411,0.7587402185826332,0.3311934020761379,0.4220617931877509,20.10877013206482
Haymarket Square_Uber_WAV.csv,ETS,4.067292881695935,0.7597027905730755,0.33161356893226335,0.4234138114309532,0.00661015510559082
North End_Lyft_Lux Black XL.csv,ARIMA,3.434682814115998,0.7028584472559376,1.0111297866291336,1.2452681141361825,0.3535149097442627
North End_Lyft_Lux Black XL.csv,SES,3.7699280560440163,0.7718888285386846,1.110436659826512,1.315282502284569,0.01000213623046875
North End_Lyft_Lux Black XL.csv,TBATS,3.920617086025629,0.8031891239479381,1.1554651590103069,1.370873839904756,13.313333988189697
North End_Lyft_Lux Black XL.csv,ETS,3.42885112171882,0.7016641854681487,1.0094117256577093,1.2443718229369034,0.003999233245849609
North End_Lyft_Lux Black.csv,ARIMA,4.656520412585331,0.7261024922599996,0.9498100063775261,1.2122947982132237,0.10000944137573242
North End_Lyft_Lux Black.csv,SES,4.668719113336901,0.7280108051059085,0.9523062581541886,1.213280207720529,0.005001068115234375
North End_Lyft_Lux Black.csv,TBATS,4.668488224873283,0.7279746650401762,0.9522589835663313,1.213258559017255,12.73105263710022
North End_Lyft_Lux Black.csv,ETS,4.656491145446778,0.7260979148956214,0.9498040187565833,1.2122913314272519,0.008004426956176758
North End_Lyft_Lux.csv,ARIMA,5.185689457402731,0.7137533791600854,0.8354661501524531,1.0798204030366512,0.12399697303771973
North End_Lyft_Lux.csv,SES,5.2046614475796735,0.7163213152896637,0.8384719835042206,1.0646526104142284,0.00500035285949707
North End_Lyft_Lux.csv,TBATS,5.182673093242205,0.7133426295569496,0.8349853574870476,1.0789600448054233,26.38865351676941
North End_Lyft_Lux.csv,ETS,5.212825028181732,0.7174359902910963,0.8397767384228088,1.0634594695328232,0.005004167556762695
North End_Lyft_Lyft XL.csv,ARIMA,5.023879169994661,0.6814732425710792,0.6976963561855691,0.8689968416315825,0.059998273849487305
North End_Lyft_Lyft XL.csv,SES,5.023719117748183,0.6814513873801564,0.6976739807112027,0.8690856644701704,0.0029883384704589844
North End_Lyft_Lyft XL.csv,TBATS,5.032472420982991,0.682637079689751,0.6988878995451107,0.8707076147878188,15.338735342025757
North End_Lyft_Lyft XL.csv,ETS,5.02371926687705,0.6814513873801564,0.6976739807112027,0.8692036958462315,0.004999876022338867
North End_Lyft_Lyft.csv,ARIMA,5.275957137513082,0.8595245130182854,0.44913692522079,0.6061811793330005,0.12900209426879883
North End_Lyft_Lyft.csv,SES,5.293614930366703,0.8624970351822396,0.45069019036291014,0.609580706511807,0.003999471664428711
North End_Lyft_Lyft.csv,TBATS,5.254012877321871,0.8558208471956964,0.4472016074323984,0.5996653905165307,17.93128728866577
North End_Lyft_Lyft.csv,ETS,5.2786406228880915,0.8599762539837242,0.4493729784631822,0.6067403280055295,0.008176803588867188
North End_Lyft_Shared.csv,ARIMA,8.222662092289976,0.7731957619220794,0.43446654590625206,0.5581443328001701,0.05456256866455078
North End_Lyft_Shared.csv,SES,8.28051674355496,0.7787568909698925,0.43759140075896885,0.5599932195675779,0.0030465126037597656
North End_Lyft_Shared.csv,TBATS,8.289147050062251,0.7795894256161404,0.4380592104262172,0.5603296901694058,13.121787548065186
North End_Lyft_Shared.csv,ETS,8.289099739098493,0.779584860367139,0.4380566451664699,0.5603278134499339,0.0040035247802734375
North End_Uber_Black SUV.csv,ARIMA,2.1517522427155518,0.6291130377956022,0.6208396629534673,0.8161393489806222,0.09152364730834961
North End_Uber_Black SUV.csv,SES,2.171306811636232,0.6347966938345921,0.6264485740514699,0.8221475790189242,0.004531383514404297
North End_Uber_Black SUV.csv,TBATS,2.165134676138705,0.6330033418186282,0.6246788061492671,0.8201259768119963,15.40679669380188
North End_Uber_Black SUV.csv,ETS,2.1631436589498865,0.6324247173171033,0.6241077910551243,0.8194973129615237,0.0060002803802490234
North End_Uber_Black.csv,ARIMA,5.130919634952184,0.8010617760295528,0.9560567749325898,1.211974045493088,0.09501218795776367
North End_Uber_Black.csv,SES,5.130616942849634,0.8010149729084848,0.9560009160184286,1.2119023668378786,0.003997802734375
North End_Uber_Black.csv,TBATS,5.13714256736518,0.8020301248892078,0.9572124866585445,1.2174349724508133,17.37642788887024
North End_Uber_Black.csv,ETS,5.12886714901572,0.8007427125506479,0.9556759768346548,1.2106388146949947,0.00400090217590332
North End_Uber_UberPool.csv,ARIMA,5.592947591165725,0.7996067433212285,0.479668956565238,0.5758855046292111,0.06411123275756836
North End_Uber_UberPool.csv,SES,5.581248591245832,0.7979304079638961,0.4786633547010451,0.5757598896550569,0.004004240036010742
North End_Uber_UberPool.csv,TBATS,5.561740671341699,0.7951382228965345,0.47698837570795233,0.5757193232227873,12.13835334777832
North End_Uber_UberPool.csv,ETS,5.582009383511513,0.7980393879604293,0.47872872973903746,0.5757661976795642,0.0060007572174072266
North End_Uber_UberX.csv,ARIMA,5.3370117888873105,0.8481314853921872,0.496296360519695,0.684429145975415,0.15952181816101074
North End_Uber_UberX.csv,SES,5.342171335454289,0.8489281498044083,0.49676254018069194,0.6835109395252902,0.006001949310302734
North End_Uber_UberX.csv,TBATS,5.327059301768623,0.8465972080821005,0.4953985560422774,0.6863616803327607,12.992260694503784
North End_Uber_UberX.csv,ETS,5.338252992660589,0.8483229737401572,0.49640841268591723,0.6841810629446262,0.005002021789550781
North End_Uber_UberXL.csv,ARIMA,5.14831865285268,0.6820187745907222,0.7347303415522483,0.9379064271010714,0.09747815132141113
North End_Uber_UberXL.csv,SES,5.380977622310596,0.7121901997853987,0.7672336425819092,0.9859670829047648,0.005007266998291016
North End_Uber_UberXL.csv,TBATS,5.224381932876208,0.6919162003223508,0.7453927151689442,0.9550705374659719,12.813516616821289
North End_Uber_UberXL.csv,ETS,5.011331697172525,0.6641148868243234,0.7154427059858911,0.913082243440385,0.0050013065338134766
North End_Uber_WAV.csv,ARIMA,4.742479940572853,0.7332086543344138,0.4414800975418772,0.6048330027599031,0.10500335693359375
North End_Uber_WAV.csv,SES,4.750029969487459,0.7343597750743467,0.44217321115086666,0.6056149938348815,0.003993034362792969
North End_Uber_WAV.csv,TBATS,4.765567512981638,0.7367267142116437,0.44359839416668656,0.6073615519181002,13.415469884872437
North End_Uber_WAV.csv,ETS,4.727531590892105,0.7309238958112008,0.440104397173742,0.6025957170579186,0.004998683929443359
North Station_Lyft_Lux Black XL.csv,ARIMA,4.1704080677317,0.8730032221256759,1.3303169176834126,1.6975786169549036,0.11999893188476562
North Station_Lyft_Lux Black XL.csv,SES,4.1963110407823345,0.8783818497346942,1.3385130836549124,1.6913318123935999,0.0029985904693603516
North Station_Lyft_Lux Black XL.csv,TBATS,4.174500186569653,0.8738505970602645,1.331608181200584,1.695403975562565,14.145630359649658
North Station_Lyft_Lux Black XL.csv,ETS,4.1690241768944345,0.8727167304783394,1.3298803503540289,1.6982394488212083,0.0069963932037353516
North Station_Lyft_Lux Black.csv,ARIMA,6.393015901708394,0.8828472520165326,1.469907197089915,1.9891278306706577,0.09100055694580078
North Station_Lyft_Lux Black.csv,SES,6.392722918167938,0.8827996937503655,1.4698280143801534,1.9868468055088662,0.0049974918365478516
North Station_Lyft_Lux Black.csv,TBATS,6.392729678803498,0.8827996937503654,1.4698280143801532,1.9866949516870593,17.17106342315674
North Station_Lyft_Lux Black.csv,ETS,6.402043656982103,0.8840882494934942,1.4719734108305023,1.993722581022413,0.0050008296966552734
North Station_Lyft_Lux.csv,ARIMA,6.315627791314743,0.780853435171051,1.0933706889013806,1.3722563082489434,0.10899949073791504
North Station_Lyft_Lux.csv,SES,6.4810382776156015,0.8017071789204531,1.1225706272540394,1.3948054096568416,0.004999399185180664
North Station_Lyft_Lux.csv,TBATS,6.486500687233726,0.8023977670042485,1.12353760611962,1.39560338734295,27.42748737335205
North Station_Lyft_Lux.csv,ETS,6.231860571398924,0.7703391898572001,1.0786483772302216,1.3618990575270824,0.007005929946899414
North Station_Lyft_Lyft XL.csv,ARIMA,6.803387426416665,0.8531854935189317,0.9971482886428159,1.1790645354109055,0.10656499862670898
North Station_Lyft_Lyft XL.csv,SES,6.88249528577579,0.8632824379183269,1.0089489473563775,1.1933257456052189,0.003964424133300781
North Station_Lyft_Lyft XL.csv,TBATS,6.803106685182005,0.8531497556846661,0.9971065205624295,1.1790137066324111,21.377599239349365
North Station_Lyft_Lyft XL.csv,ETS,6.791520962992588,0.851674592621546,0.9953824449246776,1.1764575766631624,0.006165266036987305
North Station_Lyft_Lyft.csv,ARIMA,5.919929211113435,0.9383536594604858,0.5486537913215999,0.6666198105659497,0.10536932945251465
North Station_Lyft_Lyft.csv,SES,6.1167079155094255,0.9702064505719472,0.5672780641970595,0.6875138898954922,0.0040013790130615234
North Station_Lyft_Lyft.csv,TBATS,5.983150992696999,0.9485606931871438,0.5546218266095937,0.6735221036005089,14.463382720947266
North Station_Lyft_Lyft.csv,ETS,5.907908058567184,0.9364160764624853,0.5475208898327684,0.6651875668158874,0.004216194152832031
North Station_Lyft_Shared.csv,ARIMA,7.872284778790599,0.7991268512214343,0.462882089253076,0.5651120876368622,0.1420269012451172
North Station_Lyft_Shared.csv,SES,8.000029809681594,0.8120053796845786,0.4703417812311567,0.5738953533208905,0.0030012130737304688
North Station_Lyft_Shared.csv,TBATS,7.864865287010256,0.7983738667481295,0.4624459344352949,0.5643490540085554,15.481484651565552
North Station_Lyft_Shared.csv,ETS,7.872975704758889,0.7991965548752634,0.4629224640357074,0.5651549882617831,0.004999399185180664
North Station_Uber_Black SUV.csv,ARIMA,3.2322114857759576,0.753093080503801,0.9937188503346224,1.202469465743948,0.1511225700378418
North Station_Uber_Black SUV.csv,SES,3.2322227584471857,0.7530930234628691,0.9937187750681636,1.1977406217337105,0.003996133804321289
North Station_Uber_Black SUV.csv,TBATS,3.238565222480594,0.7545623335046825,0.9956575541159796,1.2073526099050824,18.719425678253174
North Station_Uber_Black SUV.csv,ETS,3.232211648140354,0.7530930234628689,0.9937187750681634,1.2022997868889413,0.007551908493041992
North Station_Uber_Black.csv,ARIMA,4.137518783582047,0.6129035877544855,0.8749055240001764,1.1830804942249848,0.08657503128051758
North Station_Uber_Black.csv,SES,4.18840142167175,0.6203490921930698,0.8855338072937221,1.2067461798667456,0.0074503421783447266
North Station_Uber_Black.csv,TBATS,4.146165622427403,0.6141736590872474,0.8767185210964714,1.1823802396979615,14.809170722961426
North Station_Uber_Black.csv,ETS,4.272234218354743,0.6327827345572306,0.9032825407082253,1.1856101122469898,0.004000663757324219
North Station_Uber_UberPool.csv,ARIMA,5.171825965763813,0.7409592056628798,0.454883697668546,0.6546808445608,0.08897161483764648
North Station_Uber_UberPool.csv,SES,5.192780825808606,0.7439425058840972,0.45671518127184196,0.6558320304076574,0.003007650375366211
North Station_Uber_UberPool.csv,TBATS,5.17817092889485,0.7418629304781698,0.45543850511612494,0.6549905736320533,13.516397714614868
North Station_Uber_UberPool.csv,ETS,5.1078537024142605,0.731825883283058,0.44927664207846746,0.6533792750875046,0.0039980411529541016
North Station_Uber_UberX.csv,ARIMA,5.093407673774997,0.7820230055960453,0.4861309294474453,0.6341081364963256,0.09802126884460449
North Station_Uber_UberX.csv,SES,5.122191503912767,0.7863741998035892,0.48883577325534255,0.6369125673545243,0.00299835205078125
North Station_Uber_UberX.csv,TBATS,5.069547759055805,0.7784120486472739,0.48388624119001605,0.6316276495794303,13.045562267303467
North Station_Uber_UberX.csv,ETS,4.9949017216915506,0.7670904815973866,0.47684838696657356,0.6241390501271455,0.003996133804321289
North Station_Uber_UberXL.csv,ARIMA,5.619022530534547,0.6904561952143301,0.8631257585305897,1.1294493266321042,0.08199501037597656
North Station_Uber_UberXL.csv,SES,5.792258823214418,0.7116164839783459,0.8895778208290501,1.1537620910359236,0.0049991607666015625
North Station_Uber_UberXL.csv,TBATS,5.602108880246217,0.6883789075840937,0.8605289819733493,1.1278566071193585,13.325249195098877
North Station_Uber_UberXL.csv,ETS,5.592025289632556,0.6871495964899286,0.8589922442657646,1.1267527066671672,0.005999565124511719
North Station_Uber_WAV.csv,ARIMA,5.401176502221622,0.837600589627835,0.5167108748574584,0.6765402124581831,0.08599638938903809
North Station_Uber_WAV.csv,SES,5.403118027536363,0.8378888924824955,0.5168887271919723,0.6747050091626303,0.004006147384643555
North Station_Uber_WAV.csv,TBATS,5.403880483986162,0.8380205553748742,0.5169699492555068,0.6784472246652825,14.294301748275757
North Station_Uber_WAV.csv,ETS,5.401133251862222,0.8375942339792602,0.5167069540952526,0.6765857123158979,0.006003141403198242
Northeastern University_Lyft_Lux Black XL.csv,ARIMA,6.132775528086258,0.906889354712024,2.155983922641729,2.839869677347547,0.08800053596496582
